universe, channel, y,z,x, phi, theta,R,G,B, size
15,0,-4.1828713767663,3.35,2.1370630270732,0,0,0,40,40,0.01
15,0,-4.1822939380883,3.35,2.1105985885248,0,0,0,40,40,0.01
15,0,-4.1814855785829,3.35,2.0841401966987,0,0,0,40,40,0.01
15,0,-4.1804463598099,3.35,2.0576898665032,0,0,0,40,40,0.01
15,0,-4.1791763609098,3.35,2.0312496122324,0,0,0,40,40,0.01
15,0,-4.1776756785979,3.35,2.0048214474133,0,0,0,40,40,0.01
15,0,-4.1759444271568,3.35,1.978407384652,0,0,0,40,40,0.01
15,0,-4.1739827384281,3.35,1.9520094354808,0,0,0,40,40,0.01
15,0,-4.1717907618018,3.35,1.9256296102051,0,0,0,40,40,0.01
15,0,-4.1693686642055,3.35,1.8992699177497,0,0,0,40,40,0.01
15,0,-4.166716630091,3.35,1.8729323655064,0,0,0,40,40,0.01
15,0,-4.1638348614211,3.35,1.8466189591811,0,0,0,40,40,0.01
15,0,-4.1607235776535,3.35,1.8203317026405,0,0,0,40,40,0.01
15,0,-4.1573830157243,3.35,1.7940725977604,0,0,0,40,40,0.01
15,0,-4.1538134300302,3.35,1.7678436442722,0,0,0,40,40,0.01
15,0,-4.1500150924089,3.35,1.7416468396117,0,0,0,40,40,0.01
15,0,-4.1459882921183,3.35,1.7154841787659,0,0,0,40,40,0.01
15,0,-4.1417333358147,3.35,1.6893576541221,0,0,0,40,40,0.01
15,0,-4.1372505475295,3.35,1.6632692553153,0,0,0,40,40,0.01
15,0,-4.1325402686441,3.35,1.6372209690774,0,0,0,40,40,0.01
15,0,-4.1276028578643,3.35,1.6112147790854,0,0,0,40,40,0.01
15,0,-4.1224386911931,3.35,1.5852526658104,0,0,0,40,40,0.01
15,0,-4.1170481619014,3.35,1.5593366063672,0,0,0,40,40,0.01
15,0,-4.1114316804989,3.35,1.5334685743631,0,0,0,40,40,0.01
15,0,-4.105589674702,3.35,1.5076505397481,0,0,0,40,40,0.01
15,0,-4.099522589402,3.35,1.4818844686648,0,0,0,40,40,0.01
15,0,-4.0932308866308,3.35,1.4561723232983,0,0,0,40,40,0.01
15,0,-4.0867150455257,3.35,1.4305160617272,0,0,0,40,40,0.01
15,0,-4.0799755622929,3.35,1.4049176377745,0,0,0,40,40,0.01
15,0,-4.07301295017,3.35,1.3793790008583,0,0,0,40,40,0.01
15,0,-4.0658277393867,3.35,1.3539020958439,0,0,0,40,40,0.01
15,0,-4.0584204771243,3.35,1.3284888628956,0,0,0,40,40,0.01
15,0,-4.0507917274744,3.35,1.3031412373285,0,0,0,40,40,0.01
15,0,-4.0429420713955,3.35,1.2778611494617,0,0,0,40,40,0.01
15,0,-4.034872106669,3.35,1.252650524471,0,0,0,40,40,0.01
15,0,-4.0265824478537,3.35,1.2275112822422,0,0,0,40,40,0.01
15,0,-4.0180737262391,3.35,1.2024453372252,0,0,0,40,40,0.01
15,0,-4.0093465897969,3.35,1.177454598288,0,0,0,40,40,0.01
15,0,-4.000401703132,3.35,1.1525409685713,0,0,0,40,40,0.01
15,0,-3.9912397474321,3.35,1.1277063453436,0,0,0,40,40,0.01
15,0,-3.981861420415,3.35,1.1029526198569,0,0,0,40,40,0.01
15,0,-3.9722674362766,3.35,1.0782816772024,0,0,0,40,40,0.01
15,0,-3.9624585256354,3.35,1.0536953961671,0,0,0,40,40,0.01
15,0,-3.9524354354778,3.35,1.0291956490908,0,0,0,40,40,0.01
15,0,-3.9421989291004,3.35,1.0047843017233,0,0,0,40,40,0.01
15,0,-3.9317497860527,3.35,0.98046321308245,0,0,0,40,40,0.01
15,0,-3.9210888020769,3.35,0.95623423531247,0,0,0,40,40,0.01
15,0,-3.910216789048,3.35,0.9320992135431,0,0,0,40,40,0.01
15,0,-3.8991345749114,3.35,0.90805998574892,0,0,0,40,40,0.01
15,0,-3.8878430036203,3.35,0.88411838260943,0,0,0,40,40,0.01
15,0,-3.8763429350712,3.35,0.86027622736966,0,0,0,40,40,0.01
15,0,-3.8646352450386,3.35,0.83653533570128,0,0,0,40,40,0.01
15,0,-3.852720825108,3.35,0.81289751556434,0,0,0,40,40,0.01
15,0,-3.8406005826081,3.35,0.78936456706963,0,0,0,40,40,0.01
15,0,-3.8282754405421,3.35,0.76593828234154,0,0,0,40,40,0.01
15,0,-3.8157463375167,3.35,0.7426204453816,0,0,0,40,40,0.01
15,0,-3.8030142276714,3.35,0.71941283193264,0,0,0,40,40,0.01
15,0,-3.7900800806051,3.35,0.69631720934354,0,0,0,40,40,0.01
15,0,-3.7769448813029,3.35,0.67333533643465,0,0,0,40,40,0.01
15,0,-3.7636096300605,3.35,0.65046896336383,0,0,0,40,40,0.01
15,0,-3.7500753424087,3.35,0.62771983149321,0,0,0,40,40,0.01
15,0,-3.7363430490353,3.35,0.60508967325654,0,0,0,40,40,0.01
15,0,-3.7224137957072,3.35,0.58258021202725,0,0,0,40,40,0.01
15,0,-3.7082886431906,3.35,0.56019316198726,0,0,0,40,40,0.01
15,0,-3.6939686671701,3.35,0.5379302279964,0,0,0,40,40,0.01
15,0,-3.6794549581668,3.35,0.51579310546258,0,0,0,40,40,0.01
15,0,-3.6647486214554,3.35,0.49378348021268,0,0,0,40,40,0.01
15,0,-3.6498507769799,3.35,0.47190302836419,0,0,0,40,40,0.01
15,0,-3.6347625592684,3.35,0.45015341619753,0,0,0,40,40,0.01
15,0,-3.6194851173466,3.35,0.42853630002918,0,0,0,40,40,0.01
15,0,-3.6040196146503,3.35,0.40705332608556,0,0,0,40,40,0.01
15,0,-3.5883672289371,3.35,0.38570613037762,0,0,0,40,40,0.01
15,0,-3.572529152196,3.35,0.36449633857628,0,0,0,40,40,0.01
15,0,-3.5565065905577,3.35,0.34342556588865,0,0,0,40,40,0.01
15,0,-3.5403007642015,3.35,0.32249541693496,0,0,0,40,40,0.01
15,0,-3.5239129072634,3.35,0.30170748562644,0,0,0,40,40,0.01
15,0,-3.5073442677417,3.35,0.28106335504388,0,0,0,40,40,0.01
15,0,-3.4905961074019,3.35,0.26056459731708,0,0,0,40,40,0.01
15,0,-3.4736697016807,3.35,0.24021277350518,0,0,0,40,40,0.01
15,0,-3.4565663395888,3.35,0.22000943347771,0,0,0,40,40,0.01
15,0,-3.4392873236131,3.35,0.19995611579658,0,0,0,40,40,0.01
15,0,-3.4218339696169,3.35,0.18005434759895,0,0,0,40,40,0.01
15,0,-3.4042076067401,3.35,0.16030564448087,0,0,0,40,40,0.01
15,0,-3.386409577298,3.35,0.14071151038194,0,0,0,40,40,0.01
15,0,-3.3684412366788,3.35,0.1212734374707,0,0,0,40,40,0.01
15,0,-3.3503039532407,3.35,0.10199290603105,0,0,0,40,40,0.01
15,0,-3.3319991082074,3.35,0.082871384349485,0,0,0,40,40,0.01
15,0,-3.3135280955632,3.35,0.063910328603319,0,0,0,40,40,0.01
15,0,-3.2948923219467,3.35,0.045111182749751,0,0,0,40,40,0.01
15,0,-3.2760932065435,3.35,0.026475378415928,0,0,0,40,40,0.01
15,0,-3.2571321809786,3.35,0.0080043347899097,0,0,0,40,40,0.01
15,0,-3.2380106892067,3.35,-0.010300541487404,0,0,0,40,40,0.01
15,0,-3.2187301874029,3.35,-0.028437856429392,0,0,0,40,40,0.01
15,0,-3.1992921438515,3.35,-0.046406228809876,0,0,0,40,40,0.01
15,0,-3.1796980388341,3.35,-0.064204290268302,0,0,0,40,40,0.01
15,0,-3.1599493645171,3.35,-0.081830685413944,0,0,0,40,40,0.01
15,0,-3.1400476248378,3.35,-0.099284071929129,0,0,0,40,40,0.01
15,0,-3.1199943353902,3.35,-0.11656312067145,0,0,0,40,40,0.01
15,0,-3.0997910233092,3.35,-0.133666515775,0,0,0,40,40,0.01
15,0,-3.0794392271547,3.35,-0.15059295475056,0,0,0,40,40,0.01
15,0,-3.058940496794,3.35,-0.16734114858481,0,0,0,40,40,0.01
15,0,-3.0382963932842,3.35,-0.18390982183847,0,0,0,40,40,0.01
15,0,-3.017508488753,3.35,-0.20029771274346,0,0,0,40,40,0.01
15,0,-2.9965783662793,3.35,-0.21650357329894,0,0,0,40,40,0.01
15,0,-2.9755076197721,3.35,-0.23252616936642,0,0,0,40,40,0.01
15,0,-2.9542978538498,3.35,-0.24836428076366,0,0,0,40,40,0.01
15,0,-2.9329506837175,3.35,-0.26401670135768,0,0,0,40,40,0.01
15,0,-2.9114677350441,3.35,-0.27948223915654,0,0,0,40,40,0.01
15,0,-2.8898506438388,3.35,-0.29475971640014,0,0,0,40,40,0.01
15,0,-2.8681010563259,3.35,-0.30984796964994,0,0,0,40,40,0.01
15,0,-2.8462206288201,3.35,-0.32474584987751,0,0,0,40,40,0.01
15,0,-2.8242110276,3.35,-0.33945222255205,0,0,0,40,40,0.01
15,0,-2.8020739287813,3.35,-0.35396596772683,0,0,0,40,40,0.01
15,0,-2.7798110181889,3.35,-0.36828598012441,0,0,0,40,40,0.01
15,0,-2.7574239912291,3.35,-0.38241116922086,0,0,0,40,40,0.01
15,0,-2.7349145527599,3.35,-0.39634045932878,0,0,0,40,40,0.01
15,0,-2.7122844169615,3.35,-0.41007278967926,0,0,0,40,40,0.01
15,0,-2.6895353072056,3.35,-0.4236071145026,0,0,0,40,40,0.01
15,0,-2.6666689559242,3.35,-0.436942403108,0,0,0,40,40,0.01
15,0,-2.643687104478,3.35,-0.45007763996201,0,0,0,40,40,0.01
15,0,-2.620591503023,3.35,-0.46301182476592,0,0,0,40,40,0.01
15,0,-2.597383910378,3.35,-0.47574397253189,0,0,0,40,40,0.01
15,0,-2.5740660938903,3.35,-0.48827311365797,0,0,0,40,40,0.01
15,0,-2.5506398293012,3.35,-0.50059829400196,0,0,0,40,40,0.01
15,0,-2.5271069006107,3.35,-0.51271857495403,0,0,0,40,40,0.01
15,0,-2.5034690999416,3.35,-0.52463303350827,0,0,0,40,40,0.01
15,0,-2.4797282274034,3.35,-0.53634076233289,0,0,0,40,40,0.01
15,0,-2.4558860909544,3.35,-0.54784086983938,0,0,0,40,40,0.01
15,0,-2.4319445062651,3.35,-0.55913248025042,0,0,0,40,40,0.01
15,0,-2.407905296579,3.35,-0.57021473366649,0,0,0,40,40,0.01
15,0,-2.3837702925743,3.35,-0.58108678613145,0,0,0,40,40,0.01
15,0,-2.3595413322241,3.35,-0.59174780969675,0,0,0,40,40,0.01
15,0,-2.3352202606569,3.35,-0.60219699248451,0,0,0,40,40,0.01
15,0,-2.3108089300156,3.35,-0.61243353874934,0,0,0,40,40,0.01
15,0,-2.2863091993168,3.35,-0.62245666893893,0,0,0,40,40,0.01
15,0,-2.2617229343091,3.35,-0.63226561975343,0,0,0,40,40,0.01
15,0,-2.237052007331,3.35,-0.64185964420357,0,0,0,40,40,0.01
15,0,-2.2122982971683,3.35,-0.65123801166754,0,0,0,40,40,0.01
15,0,-2.187463688911,3.35,-0.66040000794665,0,0,0,40,40,0.01
15,0,-2.16255007381,3.35,-0.66934493531971,0,0,0,40,40,0.01
15,0,-2.1375593491327,3.35,-0.67807211259614,0,0,0,40,40,0.01
15,0,-2.1124934180188,3.35,-0.68658087516788,0,0,0,40,40,0.01
15,0,-2.0873541893351,3.35,-0.69487057505999,0,0,0,40,40,0.01
15,0,-2.0621435775306,3.35,-0.70294058097999,0,0,0,40,40,0.01
15,0,-2.03686350249,3.35,-0.71079027836594,0,0,0,40,40,0.01
15,0,-2.0115158893881,3.35,-0.71841906943325,0,0,0,40,40,0.01
15,0,-1.9861026685431,3.35,-0.72582637322017,0,0,0,40,40,0.01
15,0,-1.9606257752692,3.35,-0.73301162563208,0,0,0,40,40,0.01
15,0,-1.9350871497298,3.35,-0.73997427948442,0,0,0,40,40,0.01
15,0,-1.9094887367892,3.35,-0.74671380454436,0,0,0,40,40,0.01
15,0,-1.8838324858649,3.35,-0.75322968757119,0,0,0,40,40,0.01
15,0,-1.8581203507789,3.35,-0.7595214323554,0,0,0,40,40,0.01
15,0,-1.8323542896091,3.35,-0.76558855975645,0,0,0,40,40,0.01
15,0,-1.8065362645398,3.35,-0.77143060773931,0,0,0,40,40,0.01
15,0,-1.7806682417129,3.35,-0.77704713140958,0,0,0,40,40,0.01
15,0,-1.7547521910777,3.35,-0.78243770304742,0,0,0,40,40,0.01
15,0,-1.7287900862409,3.35,-0.78760191214009,0,0,0,40,40,0.01
15,0,-1.7027839043165,3.35,-0.79253936541326,0,0,0,40,40,0.01
15,0,-1.6767356257751,3.35,-0.79724968686088,0,0,0,40,40,0.01
15,0,-1.6506472342932,3.35,-0.80173251777389,0,0,0,40,40,0.01
15,0,-1.6245207166019,3.35,-0.80598751676751,0,0,0,40,40,0.01
15,0,-1.5983580623358,3.35,-0.81001435980723,0,0,0,40,40,0.01
15,0,-1.5721612638817,3.35,-0.81381274023347,0,0,0,40,40,0.01
15,0,-1.5459323162262,3.35,-0.817382368785,0,0,0,40,40,0.01
15,0,-1.5196732168045,3.35,-0.82072297362088,0,0,0,40,40,0.01
15,0,-1.4933859653477,3.35,-0.82383430034123,0,0,0,40,40,0.01
15,0,-1.4670725637312,3.35,-0.82671611200657,0,0,0,40,40,0.01
15,0,-1.4407350158213,3.35,-0.82936818915589,0,0,0,40,40,0.01
15,0,-1.4143753273236,3.35,-0.83179032982331,0,0,0,40,40,0.01
15,0,-1.3879955056295,3.35,-0.83398234955353,0,0,0,40,40,0.01
15,0,-1.3615975596637,3.35,-0.83594408141583,0,0,0,40,40,0.01
15,0,-1.3351834997313,3.35,-0.83767537601679,0,0,0,40,40,0.01
15,0,-1.3087553373642,3.35,-0.83917610151168,0,0,0,40,40,0.01
15,0,-1.2823150851686,3.35,-0.84044614361449,0,0,0,40,40,0.01
15,0,-1.2558647566712,3.35,-0.84148540560664,0,0,0,40,40,0.01
15,0,-1.229406366166,3.35,-0.84229380834434,0,0,0,40,40,0.01
15,0,-1.2029419285612,3.35,-0.84287129026461,0,0,0,40,40,0.01
15,0,-1.1764734592252,3.35,-0.84321780738999,0,0,0,40,40,0.01
15,0,-1.1500029738336,3.35,-0.84333333333188,0,0,0,40,40,0.01
15,0,-1.1235324882155,3.35,-0.84321785929251,0,0,0,40,40,0.01
15,0,-1.0970640182001,3.35,-0.84287139406569,0,0,0,40,40,0.01
15,0,-1.070599579463,3.35,-0.84229396403608,0,0,0,40,40,0.01
15,0,-1.0441411873728,3.35,-0.84148561317719,0,0,0,40,40,0.01
15,0,-1.0176908568376,3.35,-0.84044640304803,0,0,0,40,40,0.01
15,0,-0.99125060215182,3.35,-0.83917641278846,0,0,0,40,40,0.01
15,0,-0.96482243684224,3.35,-0.8376757391131,0,0,0,40,40,0.01
15,0,-0.93840837351518,3.35,-0.83594449630403,0,0,0,40,40,0.01
15,0,-0.91201042370298,3.35,-0.83398281620202,0,0,0,40,40,0.01
15,0,-0.88563059771089,3.35,-0.83179084819655,0,0,0,40,40,0.01
15,0,-0.85927090446395,3.35,-0.8293687592144,0,0,0,40,40,0.01
15,0,-0.83293335135403,3.35,-0.82671673370695,0,0,0,40,40,0.01
15,0,-0.80661994408693,3.35,-0.82383497363612,0,0,0,40,40,0.01
15,0,-0.78033268652966,3.35,-0.82072369845902,0,0,0,40,40,0.01
15,0,-0.75407358055782,3.35,-0.81738314511118,0,0,0,40,40,0.01
15,0,-0.72784462590317,3.35,-0.81381356798858,0,0,0,40,40,0.01
15,0,-0.70164782000132,3.35,-0.81001523892822,0,0,0,40,40,0.01
15,0,-0.67548515783963,3.35,-0.80598844718745,0,0,0,40,40,0.01
15,0,-0.6493586318053,3.35,-0.80173349942191,0,0,0,40,40,0.01
15,0,-0.62327023153361,3.35,-0.79725071966222,0,0,0,40,40,0.01
15,0,-0.59722194375641,3.35,-0.79254044928927,0,0,0,40,40,0.01
15,0,-0.57121575215084,3.35,-0.78760304700825,0,0,0,40,40,0.01
15,0,-0.54525363718827,3.35,-0.78243888882128,0,0,0,40,40,0.01
15,0,-0.51933757598343,3.35,-0.77704836799885,0,0,0,40,40,0.01
15,0,-0.4934695421439,3.35,-0.77143189504982,0,0,0,40,40,0.01
15,0,-0.4676515056198,3.35,-0.76558989769017,0,0,0,40,40,0.01
15,0,-0.44188543255375,3.35,-0.75952282081043,0,0,0,40,40,0.01
15,0,-0.41617328513114,3.35,-0.7532311264418,0,0,0,40,40,0.01
15,0,-0.39051702143074,3.35,-0.74671529372098,0,0,0,40,40,0.01
15,0,-0.36491859527556,3.35,-0.73997581885363,0,0,0,40,40,0.01
15,0,-0.33937995608403,3.35,-0.73301321507666,0,0,0,40,40,0.01
15,0,-0.31390304872161,3.35,-0.72582801261907,0,0,0,40,40,0.01
15,0,-0.28848981335261,3.35,-0.71842075866163,0,0,0,40,40,0.01
15,0,-0.2631421852925,3.35,-0.71079201729517,0,0,0,40,40,0.01
15,0,-0.23786209486049,3.35,-0.70294236947763,0,0,0,40,40,0.01
15,0,-0.21265146723254,3.35,-0.69487241298984,0,0,0,40,40,0.01
15,0,-0.18751222229475,3.35,-0.68658276238997,0,0,0,40,40,0.01
15,0,-0.16244627449716,3.35,-0.67807404896676,0,0,0,40,40,0.01
15,0,-0.13745553270794,3.35,-0.66934692069139,0,0,0,40,40,0.01
15,0,-0.11254190006805,3.35,-0.66040204216821,0,0,0,40,40,0.01
15,0,-0.087707273846276,3.35,-0.65124009458405,0,0,0,40,40,0.01
15,0,-0.062953545294771,3.35,-0.64186177565642,0,0,0,40,40,0.01
15,0,-0.038282599505019,3.35,-0.63226779958029,0,0,0,40,40,0.01
15,0,-0.01369631526428,3.35,-0.62245889697381,0,0,0,40,40,0.01
15,0,0.010803435087496,3.35,-0.61243581482256,0,0,0,40,40,0.01
15,0,0.035214785800239,3.35,-0.60219931642274,0,0,0,40,40,0.01
15,0,0.059535877855851,3.35,-0.59175018132301,0,0,0,40,40,0.01
15,0,0.083764859109783,3.35,-0.58108920526513,0,0,0,40,40,0.01
15,0,0.10789988443207,3.35,-0.57021720012337,0,0,0,40,40,0.01
15,0,0.13193911584786,3.35,-0.55913499384267,0,0,0,40,40,0.01
15,0,0.15588072267737,3.35,-0.54784343037558,0,0,0,40,40,0.01
15,0,0.17972288167531,3.35,-0.53634336961804,0,0,0,40,40,0.01
15,0,0.20346377716971,3.35,-0.52463568734382,0,0,0,40,40,0.01
15,0,0.22710160120021,3.35,-0.51272127513788,0,0,0,40,40,0.01
15,0,0.25063455365575,3.35,-0.50060104032847,0,0,0,40,40,0.01
15,0,0.27406084241164,3.35,-0.48827590591802,0,0,0,40,40,0.01
15,0,0.29737868346603,3.35,-0.47574681051282,0,0,0,40,40,0.01
15,0,0.32058630107577,3.35,-0.46301470825161,0,0,0,40,40,0.01
15,0,0.34368192789168,3.35,-0.45008056873287,0,0,0,40,40,0.01
15,0,0.36666380509309,3.35,-0.43694537694099,0,0,0,40,40,0.01
15,0,0.3895301825218,3.35,-0.42361013317126,0,0,0,40,40,0.01
15,0,0.41227931881535,3.35,-0.41007585295371,0,0,0,40,40,0.01
15,0,0.43490948153967,3.35,-0.39634356697574,0,0,0,40,40,0.01
15,0,0.45741894732096,3.35,-0.38241432100365,0,0,0,40,40,0.01
15,0,0.47980600197698,3.35,-0.36828917580303,0,0,0,40,40,0.01
15,0,0.50206894064753,3.35,-0.35396920705791,0,0,0,40,40,0.01
15,0,0.52420606792436,3.35,-0.33945550528891,0,0,0,40,40,0.01
15,0,0.54621569798021,3.35,-0.32474917577014,0,0,0,40,40,0.01
15,0,0.56809615469725,3.35,-0.30985133844508,0,0,0,40,40,0.01
15,0,0.58984577179466,3.35,-0.29476312784124,0,0,0,40,40,0.01
15,0,0.61146289295559,3.35,-0.27948569298379,0,0,0,40,40,0.01
15,0,0.63294587195326,3.35,-0.26402019730807,0,0,0,40,40,0.01
15,0,0.65429307277632,3.35,-0.24836781857096,0,0,0,40,40,0.01
15,0,0.67550286975346,3.35,-0.2325297487612,0,0,0,40,40,0.01
15,0,0.69657364767718,3.35,-0.21650719400863,0,0,0,40,40,0.01
15,0,0.71750380192685,3.35,-0.20030137449232,0,0,0,40,40,0.01
15,0,0.73829173859084,3.35,-0.18391352434766,0,0,0,40,40,0.01
15,0,0.75893587458795,3.35,-0.16734489157235,0,0,0,40,40,0.01
15,0,0.77943463778795,3.35,-0.15059673793142,0,0,0,40,40,0.01
15,0,0.79978646713131,3.35,-0.13367033886107,0,0,0,40,40,0.01
15,0,0.81998981274808,3.35,-0.11656698337159,0,0,0,40,40,0.01
15,0,0.8400431360759,3.35,-0.099287973949175,0,0,0,40,40,0.01
15,0,0.8599449099772,3.35,-0.081834626456745,0,0,0,40,40,0.01
15,0,0.87969361885548,3.35,-0.064208270033731,0,0,0,40,40,0.01
15,0,0.89928775877071,3.35,-0.046410246994862,0,0,0,40,40,0.01
15,0,0.91872583755391,3.35,-0.028441912727932,0,0,0,40,40,0.01
15,0,0.93800637492074,3.35,-0.010304635590596,0,0,0,40,40,0.01
15,0,0.95712790258423,3.35,0.0080002031938444,0,0,0,40,40,0.01
15,0,0.97608896436663,3.35,0.02647120964163,0,0,0,40,40,0.01
15,0,0.99488811631027,3.35,0.045106977114688,0,0,0,40,40,0.01
15,0,1.0135239267875,3.35,0.063906086427764,0,0,0,40,40,0.01
15,0,1.0319949766099,3.35,0.082867105956499,0,0,0,40,40,0.01
15,0,1.050299859136,3.35,0.10198859174644,0,0,0,40,40,0.01
15,0,1.0684371803788,3.35,0.12126908762303,0,0,0,40,40,0.01
15,0,1.0864055591115,3.35,0.14070712530246,0,0,0,40,40,0.01
15,0,1.1042036269732,3.35,0.16030122450353,0,0,0,40,40,0.01
15,0,1.1218300285726,3.35,0.18004989306033,0,0,0,40,40,0.01
15,0,1.1392834215916,3.35,0.19995162703592,0,0,0,40,40,0.01
15,0,1.1565624768872,3.35,0.22000491083685,0,0,0,40,40,0.01
15,0,1.1736658785931,3.35,0.24020821732853,0,0,0,40,40,0.01
15,0,1.1905923242195,3.35,0.26056000795162,0,0,0,40,40,0.01
15,0,1.2073405247527,3.35,0.28105873283909,0,0,0,40,40,0.01
15,0,1.2239092047527,3.35,0.30170283093433,0,0,0,40,40,0.01
15,0,1.2402971024511,3.35,0.32249073011001,0,0,0,40,40,0.01
15,0,1.2565029698464,3.35,0.34342084728776,0,0,0,40,40,0.01
15,0,1.2725255727997,3.35,0.36449158855881,0,0,0,40,40,0.01
15,0,1.2883636911282,3.35,0.38570134930529,0,0,0,40,40,0.01
15,0,1.3040161186984,3.35,0.40704851432247,0,0,0,40,40,0.01
15,0,1.3194816635177,3.35,0.42853145794176,0,0,0,40,40,0.01
15,0,1.3347591478257,3.35,0.45014854415453,0,0,0,40,40,0.01
15,0,1.3498474081832,3.35,0.47189812673663,0,0,0,40,40,0.01
15,0,1.3647452955611,3.35,0.49377854937385,0,0,0,40,40,0.01
15,0,1.3794516754283,3.35,0.51578814578797,0,0,0,40,40,0.01
15,0,1.3939654278374,3.35,0.53792523986372,0,0,0,40,40,0.01
15,0,1.4082854475103,3.35,0.56018814577636,0,0,0,40,40,0.01
15,0,1.4224106439228,3.35,0.58257516812014,0,0,0,40,40,0.01
15,0,1.4363399413867,3.35,0.60508460203733,0,0,0,40,40,0.01
15,0,1.4500722791325,3.35,0.6277147333481,0,0,0,40,40,0.01
15,0,1.4636066113902,3.35,0.65046383868106,0,0,0,40,40,0.01
15,0,1.4769419074682,3.35,0.67333018560448,0,0,0,40,40,0.01
15,0,1.4900771518325,3.35,0.69631203275823,0,0,0,40,40,0.01
15,0,1.503011344184,3.35,0.7194076299864,0,0,0,40,40,0.01
15,0,1.5157434995341,3.35,0.74261521847059,0,0,0,40,40,0.01
15,0,1.5282726482803,3.35,0.7659330308638,0,0,0,40,40,0.01
15,0,1.5405978362799,3.35,0.78935929142509,0,0,0,40,40,0.01
15,0,1.5527181249224,3.35,0.81289221615475,0,0,0,40,40,0.01
15,0,1.5646325912013,3.35,0.83653001293021,0,0,0,40,40,0.01
15,0,1.5763403277843,3.35,0.86027088164248,0,0,0,40,40,0.01
15,0,1.5878404430823,3.35,0.88411301433322,0,0,0,40,40,0.01
15,0,1.5991320613173,3.35,0.90805459533249,0,0,0,40,40,0.01
15,0,1.6102143225893,3.35,0.93209380139696,0,0,0,40,40,0.01
15,0,1.6210863829415,3.35,0.95622880184877,0,0,0,40,40,0.01
15,0,1.6317474144247,3.35,0.98045775871497,0,0,0,40,40,0.01
15,0,1.6421966051604,3.35,1.0047788268675,0,0,0,40,40,0.01
15,0,1.6524331594028,3.35,1.0291901541635,0,0,0,40,40,0.01
15,0,1.6624562975987,3.35,1.0536898815868,0,0,0,40,40,0.01
15,0,1.6722652564479,3.35,1.0782761433889,0,0,0,40,40,0.01
15,0,1.6818592889604,3.35,1.1029470672318,0,0,0,40,40,0.01
15,0,1.6912376645137,3.35,1.1277007743297,0,0,0,40,40,0.01
15,0,1.7003996689087,3.35,1.1525353795929,0,0,0,40,40,0.01
15,0,1.7093446044234,3.35,1.1774489917707,0,0,0,40,40,0.01
15,0,1.7180717898666,3.35,1.202439713596,0,0,0,40,40,0.01
15,0,1.7265805606298,3.35,1.2275056419293,0,0,0,40,40,0.01
15,0,1.7348702687373,3.35,1.2526448679039,0,0,0,40,40,0.01
15,0,1.742940282896,3.35,1.2778554770713,0,0,0,40,40,0.01
15,0,1.7507899885433,3.35,1.3031355495466,0,0,0,40,40,0.01
15,0,1.7584187878941,3.35,1.3284831601554,0,0,0,40,40,0.01
15,0,1.7658260999859,3.35,1.3538963785798,0,0,0,40,40,0.01
15,0,1.7730113607236,3.35,1.3793732695055,0,0,0,40,40,0.01
15,0,1.7799740229218,3.35,1.4049118927696,0,0,0,40,40,0.01
15,0,1.7867135563472,3.35,1.4305103035077,0,0,0,40,40,0.01
15,0,1.7932294477583,3.35,1.4561665523027,0,0,0,40,40,0.01
15,0,1.7995212009451,3.35,1.4818786853326,0,0,0,40,40,0.01
15,0,1.8055883367664,3.35,1.5076447445197,0,0,0,40,40,0.01
15,0,1.8114303931865,3.35,1.5334627676798,0,0,0,40,40,0.01
15,0,1.8170469253103,3.35,1.5593307886712,0,0,0,40,40,0.01
15,0,1.8224375054173,3.35,1.5852468375448,0,0,0,40,40,0.01
15,0,1.8276017229943,3.35,1.611208940694,0,0,0,40,40,0.01
15,0,1.8325391847661,3.35,1.6372151210049,0,0,0,40,40,0.01
15,0,1.8372495147262,3.35,1.663263398007,0,0,0,40,40,0.01
15,0,1.8417323541648,3.35,1.6893517880239,0,0,0,40,40,0.01
15,0,1.8459873616964,3.35,1.7154783043247,0,0,0,40,40,0.01
15,0,1.8500142132859,3.35,1.7416409572748,0,0,0,40,40,0.01
15,0,1.8538126022732,3.35,1.7678377544877,0,0,0,40,40,0.01
15,0,1.8573822393962,3.35,1.7940667009766,0,0,0,40,40,0.01
15,0,1.8607228528134,3.35,1.8203257993067,0,0,0,40,40,0.01
15,0,1.8638341881243,3.35,1.8466130497466,0,0,0,40,40,0.01
15,0,1.8667160083887,3.35,1.8729264504214,0,0,0,40,40,0.01
15,0,1.869368094145,3.35,1.8992639974646,0,0,0,40,40,0.01
15,0,1.8717902434266,3.35,1.9256236851708,0,0,0,40,40,0.01
15,0,1.8739822717777,3.35,1.9520035061485,0,0,0,40,40,0.01
15,0,1.8759440122667,3.35,1.9784014514732,0,0,0,40,40,0.01
15,0,1.8776753154996,3.35,2.0048155108399,0,0,0,40,40,0.01
15,0,1.8791760496311,3.35,2.0312436727165,0,0,0,40,40,0.01
15,0,1.8804461003744,3.35,2.057683924497,0,0,0,40,40,0.01
15,0,1.8814853710104,3.35,2.0841342526548,0,0,0,40,40,0.01
15,0,1.8822937823946,3.35,2.1105926428958,0,0,0,40,40,0.01
15,0,1.8828712729633,3.35,2.137057080312,0,0,0,40,40,0.01
15,0,1.8832177987384,3.35,2.1635255495347,0,0,0,40,40,0.01
